Country,Province/State,Study Pop Size (N),Proportion of values entered in row (%),Study Type: Observational or Randomized Clinical Trial (RCT)?,Study length (days),Overall study population or subgroup?,Subgroup,Positive/negative cases,Survivors,Discharged,Contains Any Treatment?,ICU vs. non-ICU,Severity,Ventilation,Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
China,Anhui,1,0.2191,Observational,29,Subgroup,Severe,Positive only,Both,Both,Yes,ICU only,Severe/Critical Only,Ventilation only,69,69,,,,,1,0,0,1,0,0,,,,,,,,6,,,,,,,,,,,1,,,,,,,1,37.8,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,0,
China,Anhui,1,0.2191,Observational,29,Subgroup,Severe,Positive only,Both,Both,Yes,ICU only,Severe/Critical Only,Ventilation only,40,40,,,,,1,0,0,1,0,0,,,,,,,,4,,,,,,,,,,,0,,,,,,,1,37.4,40.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,0,
China,Anhui,1,0.309,Observational,29,Subgroup,Severe,Positive only,Both,Both,Yes,ICU only,Severe/Critical Only,Ventilation only,21,21,,,,,0,0,0,1,0,0,,,,,,,,10,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,37.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,1,10,,,0,0
China,Anhui,1,0.2191,Observational,29,Subgroup,Severe,Positive only,Both,Both,Yes,ICU only,Severe/Critical Only,Ventilation only,67,67,,,,,1,0,0,1,0,0,,,,,,,,7,,,,,,,,,,,1,,,,,,,1,37.5,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,0,
China,Shanghai,799,0.1629,Observational,46,Top-level,All,Positive only,Both,Both,Yes,Both,Both,,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.1,,,,0.14,0.58
China,Shanghai,274,0.6011,Observational,46,Subgroup,End-point only,Positive only,Both,Both,Yes,Both,Both,,62,44,70,,,0.07,0.62,0,0,1,0,0,,0.02,0.17,,,,,,10,7,12,0.07,,,,0.49,0.34,0.17,0.08,0.07,0.03,0.04,,0.01,,0.91,,,0.32,0.68,0.44,0.11,0.3,0.22,0.5,,0.28,0.09,0.24,0.04,,0.38,,,,,,,5.9,4.3,9.2,0.8,0.6,1.2,,,179,133,235,4.4,2.8,8,12.8,116,140,,,23,30,9.6,6.7,13.5,4.9,76,109,53.4,,22,0.09,1.1,14.3,0.91,0.86,,,,,,,,0.79,0.38,,0.31,0.92,0.37,0.06,,0.01,,,0.65,0.72,0.27,0.72,,0.24,0.17,0.05,0.08,0.44,0.11,,,0.12,1,,,,,,0.41,
China,Shanghai,113,0.6011,Observational,46,Subgroup,Non-survivors,Positive only,Non-survivors only,Both,Yes,Both,Both,,68,62,77,,,0.01,0.73,0,0,1,0,0,,0.04,0.12,,,,,,10,7,13,0.08,,,,0.63,0.48,0.21,0.14,0.1,0.04,0.04,,0.04,,0.92,,,0.59,0.7,0.62,0.1,0.31,0.19,0.57,,0.24,0.07,0.27,0.04,,0.49,,,,,,,10.2,6.2,13.6,0.6,0.4,0.7,,,156,111.8,219.3,9,5.4,12.7,12.8,114,145,,,28,45,12.6,9.4,16.7,8.4,88,189,113,,72,0.33,4.6,15.5,0.93,0.79,,,,,,,,0.88,0.39,,0.68,1,0.67,0.15,,0.03,,,1,1,0.51,1,,0.49,0.41,0.09,0.17,0.77,0.25,,,0.14,1,,,,,,1,
China,Shanghai,161,0.6124,Observational,46,Subgroup,Survivors,Positive only,Survivors only,Both,Yes,Both,Both,,51,37,66,,,0.11,0.55,0,0,1,0,0,,0.01,0.2,,,,,,9,6,12,0.06,,,,0.39,0.24,0.14,0.04,0.04,0.01,0.04,,0.01,,0.9,,,0.14,0.66,0.31,0.12,0.3,0.24,0.45,,0.31,0.1,0.22,0.05,,0.3,,,,,,,5,3.7,6.3,1,0.7,1.4,,,198,160,256,3.2,2.4,4.5,12.8,118,138,,,20,25,8.4,5.8,11.2,4,66,84,26.2,,13,0.05,0.6,13.9,0.89,0.91,,,,,,,,0.73,0.37,,0.05,0.86,0.16,0,,0,,,0.41,0.52,0,0.52,,0.03,0,0.02,0.01,0.17,0.01,,,0.09,1,,1,,,,0,0
China,Zhuhai,95,0.3034,Observational,29,Top-level,All,Positive only,Both,Both,Yes,Both,All,Both,45.3,45.3,,,,,0.474,0,0,1,0,0,1,0.8,0.2,,,,,,,,,0.063,0.095,,,,0.165,0.063,0.042,0.053,0.053,,0.042,0.011,,,,,,,,,,,,,0.2,0.152,0.133,,,,,0,0.789,0.211,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726,0.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.21,0.39,,,,0,0
China,Zhuhai,58,0.2978,Observational,29,Subgroup,Patients wtih GI Symptoms,Positive only,Both,Both,Yes,Both,All,Both,48,48,,,,,0.466,0,0,1,0,0,1,0.776,0.224,,,,,,,,,0.086,0.103,,,,0.172,0.052,0.052,0.017,0.069,,0.052,0.017,,,,,,,,,,,,,0.242,0.179,0.179,,,,,0,0.759,0.241,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326,,,,,,,1,0.24,0.4,,,,0,0
China,Zhuhai,37,0.2753,Observational,29,Subgroup,Patients without GI Symptoms,Positive only,Both,Both,Yes,Both,All,Both,41.1,41.1,,,,,0.486,0,0,1,0,0,1,0.838,0.162,,,,,,,,,0.027,0.081,,,,0.162,0.081,0.027,0.108,0.027,,0.027,0,,,,,,,,,,,,,,,,,,,,0,0.838,0.162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.16,0.38,,,,0,0
China,Jiangsu,55,0.5787,Observational,24,Top-level,All,Positive only,Both,Both,Yes,Both,All,Both,45,45,,27,60,,0.49,0,0,1,0,0,1,0.4,0.782,7,7,3.5,10,,,,,,,,,0.527,0.309,0.164,0.036,,0.036,,0.018,0.018,,0.855,,,,0.618,0.2,0.182,0.491,,0.4,,0.327,0.073,0.055,,,,,,,,,,5.2,4.25,6.05,1.36,0.95,1.91,,,191,154,212,3.01,2.32,3.71,138,125,148,,,21,24,7,4,10,3.9,55,,6.2,,,,0.31,,0.527,1,1,,,,,0.4,0.073,0.109,0.091,0.473,0.055,,,0.127,0.018,,1,0.364,,,0.182,0.073,,,0.018,0.291,,0.018,0.055,0.073,,,1,0.15,1,,16,,0,0
China,Jiangsu,47,0.5787,Observational,24,Subgroup,Non-severe,Positive only,Both,Both,Yes,Both,All,Both,40,40,,26,57,,0.468,0,0,1,0,0,1,0.383,0.787,7,7,3.75,9.75,,,,,,,,,0.489,0.298,0.106,0.021,,0.043,,0,0,,0.83,,,,0.553,0.064,0.17,0.426,,0.362,,0.298,0.085,0.043,,,,,,,,,,5.15,4.42,6.05,1.4,1.02,2.05,,,191,155,212,3.01,2.34,3.51,140,126,150,,,22,24,7,4,10,3.9,53,,4.5,,,,0.28,,0.447,1,1,,,,,0.404,0.021,0,0.021,0.383,0,,,0,0,,1,0.255,,,0.043,0.043,,,0,0.255,,0,0.021,0.043,,,1,0,1,,16,,0,0
China,Jiangsu,8,0.5787,Observational,24,Subgroup,Severe,Positive only,Both,Both,Yes,Both,All,Both,59,59,,50,73,,0.625,0,0,1,0,0,1,0.5,0.75,4,4,3,5,,,,,,,,,0.75,0.375,0.5,0.125,,0,,0.125,0.125,,1,,,,1,1,0.25,0.875,,0.625,,0.5,0,0.125,,,,,,,,,,5.35,3.04,10.8,0.83,0.39,1.24,,,160,142,223,3.39,1.82,9.52,136,104,140,,,19,29,7,3,11,6.5,66,,70.27,,,,0.6,,1,1,1,,,,,0.375,0.375,0.75,0.5,1,0.375,,,0.875,0.125,,1,1,,,1,0.25,,,0.125,0.5,,0.125,0.25,0.25,,,1,1,1,,23,,0,0
Iceland,tionwide,1321,0.1966,Observational,64,Top-level,,Positive only,Both,Both,No,Both,All,Both,41.77,41.77,,,,,0.5017,1,0,0,0,0,,,0.5348,,,,,,,,,,,,,,,,,,,,,,,0.4549,,,,0.3065,,0.2337,,0.2971,,,,,,0.1384,,,,0.0958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,
Iceland,tionwide,177,0.236,Observational,44,Subgroup,Targeted testing,Positive only,Both,Both,No,Both,All,Both,44.4,44.4,,,,,0.52,1,0,0,0,0,,,0.401,,,,,,,,,,,,,,,,,,,,,,,0.421,,,,0.255,,0.233,,0.288,0.133,,,,,0.166,,,0.022,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.01,0,,,,0.01,0.02
Iceland,tionwide,87,0.2022,Observational,19,Subgroup,Population screening,Positive only,Both,Both,No,Both,All,Both,40.8,40.8,,,,,0.529,1,0,0,0,0,,,0.069,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,0.368,,0.207,,0.218,,,,,,0.299,,,,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
Iceland,tionwide,1044,0.2135,Observational,15,Subgroup,Targeted testing,Positive only,Both,Both,No,Both,All,Both,41.3,41.3,,,,,0.494,1,0,0,0,0,,,0.602,,,,,,,,,,,,,,,,,,,,,,,0.488,,,,0.311,,0.237,,0.308,0.206,,,,,0.122,,,0.115,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,
Iceland,tionwide,13,0.2079,Observational,3,Subgroup,Population screening,Positive only,Both,Both,No,Both,All,Both,50.5,50.5,,,,,0.692,1,0,0,0,0,,,0.077,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.231,,0.154,,0.077,,,,,,0,,,0.077,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
USA,Boston,147,0.2022,Observational,31,Top-level,Positive cases,Positive only,Both,Non-discharged only,No,Both,All,Both,53.1,53.1,12.8,40.3,65.9,,0.844,0.472,0.319,0.028,0.161,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,36.8,,,0.075,0.014,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,Boston,261,0.2022,Observational,31,Subgroup,Negative cases,Negative only,Both,Non-discharged only,No,Both,All,Both,50.8,50.8,12.7,38.1,63.5,,0.644,0.46,0.337,0.016,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,36.9,,,0.084,0.004,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Changsha,159,0.3146,Observational,68,Top-level,Positive cases,Positive only,,Non-discharged only,Yes,Both,All,Both,71,,,64,80,,0.6226,0,0,0,0,0,,0.4286,,,,,,,,,,,,,,0.9914,0.569,0.3276,0.569,,0.0517,0.0862,0.1466,,,0.7119,,,,0.5508,0.0763,0.0254,,0.0339,0.1441,,0.0593,0.0169,,,0.0254,0.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4737,,,,,0.0611,0.5372,0.4793,0.0579,,,0.1074,0.0331,0.0248,0.1157,,,,,,,,,,,1,
China,Shandong,24,0.1348,Observational,24,Subgroup,Positive cases,Positive only,Both,,Yes,Both,All,Both,48,48,,,,,0.375,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,Wuhan,504,0.2809,Observational,99,Top-level,Top level,Positive only,Both,Discharged only,Yes,Both,All,Both,59.5,59.5,14.9,44.6,74.4,,0.514,0,0,1,0,0,,,,,,,,,,,,,,,,0.52,,,0.242,0.04,,,,0.026,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514,0.0081,0.131,,,0.51,0.014,0.456,0.302,,,0.847,,0.109,,,,,,,,,,,,,,,,,,,1,,0.84,,14,,0.16,0.16
China,Wuhan,373,0.2135,Observational,99,Subgroup,WPH,Positive only,Both,Discharged only,Yes,Both,All,Both,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657,0.011,0.123,,,0.378,0.019,0.405,0.314,,,0.853,,0.115,,,,,,,,,,,,,,,,,,,1,,0.82,,,,0.18,0.18
China,Wuhan,100,0.2135,Observational,99,Subgroup,Tongji,Positive only,Both,Discharged only,Yes,Both,All,Both,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,0.19,,,0.94,0,0.73,0.25,,,0.86,,0.12,,,,,,,,,,,,,,,,,,,1,,0.88,,,,0.12,0.12
China,Wuhan,31,0.2135,Observational,99,Subgroup,Union,Positive only,Both,Discharged only,Yes,Both,All,Both,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323,0,0.032,,,0.71,0,0.194,0.323,,,0.742,,0,,,,,,,,,,,,,,,,,,,1,,1,,,,0,0
USA,New York City,393,0.3539,Observational,24,Top-level,Top level,Positive only,Both,Both,Yes,Both,All,Both,62.6,,,48.6,73.7,0.061,0.606,0.374,0.125,0.17,,0.458,,,,,,,,5,5,3,8,0.051,,,0.358,,0.501,0.252,0.137,0.051,0.059,,,,,0.255,,,0.099,0.794,0.565,,,0.272,,,0.237,,,,,,,0,0,0.6692,0.3307,1,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,0.636,0.117,,,,,,0.3307,,0.048,,,,,,,,0.018,,,,,,0.048,,,1,,0.66,,,,0.1,0.13
USA,New York City,130,0.3539,Observational,24,Subgroup,Invasive Mechanical Ventilation,Positive only,Both,Both,Yes,ICU only,Severe/critical only,Ventilation only,64.5,,,51.7,73.6,0.062,0.708,0.354,0.115,0.192,,0.339,,,,,,,,6,6,3,8,0.046,,,0.434,,0.538,0.277,0.192,0.054,0.077,,,,,0.346,,,0.215,0.831,0.662,,,0.238,,,0.208,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,0.046,,,0.977,0.246,,,,,,1,,0.133,,,,,,,,0.023,,,,,,0.119,,,1,,0.18,,,,0.15,0.45
USA,New York City,263,0.3539,Observational,24,Subgroup,No invasive mechanical ventilation,Positive only,Both,Both,Yes,Both,All,Non-ventilation only,61.5,,,47,75,0.061,0.555,0.384,0.129,0.16,,0.33,,,,,,,,5,5,2,7,0.053,,,0.319,,0.483,0.24,0.11,0.049,0.049,,,,,0.21,,,0.042,0.776,0.517,,,0.289,,,0.251,,,,,,,0,0,1,0,1,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,0.468,0.053,,,,,,0,,0.004,,,,,,,,0.015,,,,,,0.018,,,1,,0.9,,,,0.08,0.08
China,tionwide,731,0.2528,Observational,69,Top-level,Top level,Positive only,Both,Both,Yes,Both,All,Both,10,,,5,15,,0.566,0,0,1,0,0,1,0.459,0.541,,,,,2,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.842,0.025,0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.97,,,,0,0
USA,South Carolina,368,0.236,Observational,41,Top-level,Top level-US veterans,Positive only,Both,Both,Yes,Both,All,Both,68.96,,59.26,74.69,,,,0.2852,0.6413,,,0.0735,,,,,,,,,,,,0.1414,,29.93,,,,0.6767,0.1797,0.1958,0.1604,0.0927,0.1279,,,0.4231,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5707,,,,,,,0.1168,,,,,,,,,,,,,,,,,,,1,,0.81,,,,0.19,0.19
USA,South Carolina,97,0.236,Observational,41,Subgroup,Hydroxychloroquine group,Positive only,Both,Both,Yes,Both,All,Both,70,,60,75,,,,0.237,0.68,,,0.083,,,,,,,,,,,,0.186,,30.5,,,,0.794,0.258,0.227,0.18,0.082,0.207,,,0.43,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.133,,,,,,,,,,,,,,,,,,,1,,0.72,,,,0.28,0.28
USA,South Carolina,113,0.236,Observational,41,Subgroup,Hydroxychloroquine and azithromyncin group,Positive only,Both,Both,Yes,Both,All,Both,68,,59,74,,,,0.345,0.593,,,0.062,,,,,,,,,,,,0.115,,29.9,,,,0.549,0.133,0.177,0.13,0.107,0.071,,,0.469,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.069,,,,,,,,,,,,,,,,,,,1,,0.78,,,,0.22,0.22
USA,South Carolina,158,0.236,Observational,41,Subgroup,No hydroxy group,Positive only,Both,Both,Yes,Both,All,Both,69,,59,75,,,,0.272,0.652,,,0.076,,,,,,,,,,,,0.133,,29.6,,,,0.696,0.165,0.19,0.17,0.089,0.12,,,0.386,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.141,,,,,,,,,,,,,,,,,,,1,,0.89,,,,0.11,0.11
USA,New York,5700,0.3315,Observational,80,Top-level,Top level,Positive only,Both,Both,Yes,Both,All,Both,63,,,52,75,,0.603,0.398,0.226,0.087,0.23,0.059,,,,,,,,,,,,0.156,,,0.417,,0.566,0.338,0.18,0.054,0.06,0.006,,0.05,,,37.5,,0.173,,,,,,,,,,,,,,,,,,,,7,5.2,9.5,0.88,0.6,1.2,,,,,,5.3,3.7,7.7,,,,,,33,46,,,,,,171,130,,,0.2,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.37,,,,0.1,0.21
USA,New York,2634,0.1742,Observational,80,Subgroup,Total discharged dead and alive patients,Positive only,Both,Both,Yes,Both,All,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5186,0.2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,,0.032,,,,,,,,,,,,,0.222,,,,1,0.14,0.79,,4.1,,0.21,0.21
UK,tionwide,202,0.264,Observational,51,Top-level,Top level,Positive only,Both,Both,Yes,Both,All,Both,56,,,45,67,,0.48,,,,,,,,,,,,,,,,,0.312,0.604,,,0.559,,,,,,,,,,0.559,,,,0.604,0.411,0.426,,0.446,0.683,,0.436,0.261,0.545,0.361,,,0.644,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,0
USA,Washington,48,0.236,Observational,14,Top-level,Top level,Positive only,Both,Both,No,Both,All,Both,43,,,,,1,0.771,,,,,,,,,,,,,,,,,,,,,0.479,,,,,,,,,,0.417,,,,0.5,0.104,0.167,,0.354,,,0.063,0.021,0.021,0.146,0.146,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,,,,0,0
USA,Washington,40,0.2191,Observational,14,Subgroup,With fever/cough/shortness of breath,Positive only,Both,Both,No,Both,All,Both,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.6,0.13,0.175,,0.375,,,0.075,0.025,0.025,0.175,0.125,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0,,,,,0,0
USA,Washington,8,0.2247,Observational,14,Subgroup,Without fever/cough/shortness of breath,Positive only,Both,Both,No,Both,All,Both,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0.125,,0.25,,,0,0,0,0,0.25,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0
China,Wuhan,171,0.3258,Observational,29,Top-level,Top level,Positive only,Both,Both,No,Both,All,Both,6.7,,,2,9.8,,0.608,0,0,1,0,0,1,,0.901,,,,,,,,,,,,,,,,,,,,,,,0.415,,,,0.485,,,,,0.088,,0.088,0.064,,0.076,,,,0.1579,0.2821,0.6316,0.0175,1,6.8,,,2.9,,,,,,,,2.5,,,126,,,,,15,30,,,,4.1,33.9,,4,,,50,0.2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.86,,,,0.01,0.01
China,Wuhan,27,0.2809,Observational,29,Subgroup,Asymptomatic,Positive only,Both,Both,No,Both,Asymptomatic only,Non-ventilation only,9.6,,,7.6,12.6,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,7,,,2.8,,,,,,,,3.4,,,132,,,,,13,25,,,,4.7,42.6,,2,,,40,0.2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,0
China,Wuhan,33,0.2809,Observational,29,Subgroup,UPPER RESPIRATORY TRACT INFECTION,Positive only,Both,Both,No,Both,Mild only,Non-ventilation only,3.9,,,1.4,8.4,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,6.9,,,3.1,,,,,,,,2.5,,,128,,,,,13,30,,,,4.1,29,,4,,,50,0.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,0,0
China,Wuhan,111,0.2809,Observational,29,Subgroup,Pneumonia,Positive only,Both,Both,No,Both,Severe/critical only,Both,5.9,,,1.2,9.3,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.973,0.027,1,6.6,,,2.9,,,,,,,,2.3,,,125,,,,,16,32,,,,4.1,31.7,,4,,,60,0.4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.8,,,,0.01,0.01
