Subgroup,Study Pop Size (N),Proportion of values entered in row (%),Study length (days),Median Age,Mean Age,Age SD,Age LQ,Age UQ,% Healthcare Worker,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Exposure history (%),Exposure - Wuhan Travel (%),Exposure - Personal Contact (%),Incubation period (days) - Mean,Incubation period (days) - Median,Incubation period (days) - LQ,Incubation period (days) -  Higher Quartile,Time From Symptoms Appearance to Hospitalization (days) - Mean,Time From Symptoms Appearance to Hospitalization (days) - Median,Time From Symptoms Appearance to Hospitalization (days) - LQ,Time From Symptoms Appearance to Hospitalization (days) - UQ,Smoking history,Current drinker,BMI,Obesity,Any Comorbidity,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever,Average temperature (celsius),Max temperature (celsius),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Disease Severity General,Disease Severity Severe,Disease Severity Critical,"Imaging Findings Available? (yes=1, no=0)",White Blood Cell Count (10^9/L) - Median,White Blood Cell Count (10^9/L) - LQ,White Blood Cell Count (10^9/L) - UQ,Lymphocyte Count (10^9/L) - Median,Lymphocyte Count (10^9/L) - LQ,Lymphocyte Count (10^9/L) - UQ,CD4+ T Lymphocyte (Count),CD8+ T Lymphocyte (Count),Platelet Count (10^9/L) - Median,Platelet Count (10^9/L) - LQ,Platelet Count (10^9/L) - UQ,Neutrophil Count (10^9/L) - Median,Neutrophil Count (10^9/L) - LQ,Neutrophil Count (10^9/L) - UQ,Hemoglobin (g/L) - Median,Hemoglobin (g/L) - LQ,Hemoglobin (g/L) - UQ,Hematocrit (%),Albumin (g/L),Alanine Aminotransferase (U/L),Aspartate Aminotransferase (U/L),Total Bilirubin (umol/L) - Median,Total Bilirubin (umol/L) - LQ,Total Bilirubin (umol/L) - UQ,Blood Urea Nitrogen (mmol/L),Creatinine,Creatine Kinase (U/L),C-Reactive Protein (mg/L),Gamma-Glutamyl Transferase (U/L),Interleukin-6 (pg/mL),Procalcitonin (ng/mL),D-Dimer (mg/L),Prothrombin Time (s),Antibiotic,Antiviral (Any),Uses Kaletra,Uses Favipiravir,Uses Tamiflu (oseltamivir),Uses Remdesivir,Uses umif+lop-rit,Uses Arbidol (umifenovir),Uses hydroxychloroquine and/or chloroquine,"Corticosteroid (including Glucocorticoid, Methylprednisolone)",Intravenous immunoglobin,Nasal cannula,High-flow nasal cannula oxygen therapy,Oxygen therapy,Noninvasive mechanical ventilation,Invasive mechanical ventilation,ECMO,Renal replacement therapy,Interferon Alpha-1b,Thymalfasin and/or Thymosin,Sepsis,Respiratory failure or ARDS,Respiratory failure,ARDS,Hypoxemia,Heart failure,Septic shock / shock,Liver dysfunction,Coagulopathy,Acute cardiac injury,Acute kidney injury (AKI),Secondary infection/ Bacterial infection,Hypoproteinaemia,Acidosis,Hospital admission (%),ICU admission,Discharged (%),"ICU length of stay, days","Hospital length of stay, days",Days to Viral Clearance (Median),Mortality,Projected Mortality (accounting for patients not currently discharged)
Symptomatic,5,0.3483,21,53,50.7516,12.5051,23,65,0.1951,0,0,0,1,0,0,0.8036,0.6,0.3689,6.6372,8,6,9,6.6032,6.9997,5.1176,10.8354,0,0.0905,25.4143,0.224,0.4903,0,0,0,0,0,0.037,0,0.2,0.159,1,37.9757,38.468,0.2547,0.4,0.2963,0.1224,0.2766,0.2247,0.4,0.2,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,1,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,124,123,129,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0,1,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0,0.4,0.4612,0.414,0.6681,0,0,0.0379,0.0883,1,0.1518,0,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0,0,6.9554,15.3569,12,0,0.2327
Symptoms < 10 days,37,0.5337,39,37,50.7516,12.5051,32,44,1,0.46,0,0,1,0,0,0.297,0.5075,0.297,6.6372,5.9596,4.2384,8.2039,6.6032,5,3,7,0.03,0.0905,21.9,0.224,0.16,0.03,0.03,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.05,0.68,37.9757,38.468,0.2547,0.46,0.19,0.08,0.14,0.22,0.38,0.1423,0.03,0.1048,0.05,0.32,0.03,0.05,0.0429,0.0766,0.97,0.027,0.3012,1,4,3.4,5,1.3,0.9,1.6,311.5119,210.0112,160,130,201,56.3,50.3,66,133,124,142,23.0078,37.4577,20,23,9.5,7.9,12.5,3.9,68.3,62,39.318,24.443,4.7,2.0394,0.2,12.7423,1,1,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.14,0.49,0.59,0.414,0.64,0.1923,0.2738,0.0379,0.0883,0.6237,0.54,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0,0.51,0,18,14.9137,0,0
Symptoms >= 10 days,25,0.5281,39,30,50.7516,12.5051,27,36,1,0.24,0,0,1,0,0,0.16,0.5075,0.16,6.6372,5.9596,4.2384,8.2039,6.6032,18,14,24,0,0.0905,21.3,0.224,0.08,0.08,0,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.68,37.9757,38.468,0.2547,0.52,0.12,0.2,0.12,0.2,0.24,0.1423,0.08,0.1048,0.08,0.16,0.08,0,0.0429,0.0766,1,0,0.3012,1,5.7,4.7,6.6,1.6,1.1,2.2,311.5119,210.0112,195,178,247,57.5,51.5,65.1,125,119,136,23.0078,37.4577,15,17,12,8.2,14.5,4,65.8,60,39.318,24.443,3.3,2.0394,0.2,12.7423,0.68,1,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.08,0.2,0.4,0.414,0.4,0.1923,0.2738,0.0379,0.0883,0.6237,0.48,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0,0.52,0,9,14.9137,0,0
Targeted testing,610.5,0.22475,29.5,42.85,42.85,12.5051,43.5597,60.5411,0.1951,0.507,1,0,0,0,0,0.8036,0.5075,0.5015,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.4545,37.9757,38.468,0.2547,0.283,0.2963,0.235,0.2766,0.298,0.1695,0.1423,0.1494,0.1048,0.1281,0.144,0.1659,0.1242,0.0685,0.0965,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,0.48375,0.1727,0.2562,6.9554,15.3569,14.9137,0.01,0.12635
Terciary contact,19,0.4045,26,53,50.7516,12.5051,35,65,0.1951,0.421,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,12,9,14,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.421,0.2976,0.158,0.158,0.053,0.0731,0.05,0.1027,0,0.053,0.684,37.9757,38.468,0.2547,0.474,0.053,0.1224,0.211,0.105,0.105,0.1423,0.105,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,1,0.2956,0.3012,1,3.9,3.1,5.7,1.3,0.9,1.6,374,303,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,25.2,22,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,7,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,1,0,0,0,0.1982,0,0,1,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,1,6.9554,11,11,0,0
Tertile 1,82,0.3483,59,44.74,44.74,15.83,28.91,60.57,0.1951,0.2927,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.0122,0.0905,22.66,0.224,0.4903,0.1341,0.061,0.061,0.0244,0.0244,0,0.1027,0.0462,0.159,0.7439,37.9757,38.468,0.2547,0.4756,0.0976,0.061,0.1829,0.2927,0.439,0.1423,0.0732,0.0366,0.1707,0.1098,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,3.86,4.7284,7.7219,1.39,1.3256,2.0002,311.5119,210.0112,178.39,143.5127,232.3308,2.03,6.771,9.8298,127.89,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,14.18,24.443,35.3991,2.0394,0.3,12.39,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.98,6.9554,15.3569,14.9137,0.02,0.02
Tertile 2,81,0.3483,59,52.68,52.68,17.07,35.61,69.75,0.1951,0.4938,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.0494,0.0905,24.41,0.224,0.4903,0.1728,0.0741,0.037,0.0494,0.0123,0.037,0.1027,0.0462,0.159,0.7654,37.9757,38.468,0.2547,0.6049,0.1235,0.0617,0.2963,0.3333,0.444,0.1423,0.0988,0.0247,0.1852,0.0864,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,4.23,4.7284,7.7219,0.92,1.3256,2.0002,311.5119,210.0112,174.7,143.5127,232.3308,2.83,6.771,9.8298,130.39,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,36.18,24.443,35.3991,2.0394,0.69,12.81,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.94,6.9554,15.3569,14.9137,0.06,0.06
Tertile 3,82,0.3483,59,61.41,61.41,15.01,46.4,76.42,0.1951,0.6098,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.061,0.0905,23.99,0.224,0.4903,0.3293,0.1463,0.122,0.0244,0.0732,0.0488,0.1027,0.0462,0.159,0.9146,37.9757,38.468,0.2547,0.6341,0.3293,0.0244,0.3415,0.2927,0.5488,0.1423,0.0488,0.061,0.3293,0.0122,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,8.49,4.7284,7.7219,0.62,1.3256,2.0002,311.5119,210.0112,191.49,143.5127,232.3308,7.38,6.771,9.8298,124.33,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,94.63,24.443,35.3991,2.0394,2.29,13.42,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.68,6.9554,15.3569,14.9137,0.32,0.32
Tested negative,3759,0.1292,37,50.1,50.1,19.1,43.5597,60.5411,0.1951,0.368,0.588,0.243,0.092,0.181,0.077,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,0.9475,0.3354,0.5124,6.9554,15.3569,14.9137,0.17,0.2327
Tested positive,754,0.1629,37,53.2,53.2,17.8,43.5597,60.5411,0.1951,0.431,0.517,0.326,0.103,0.218,0.052,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,0.9475,0.3354,0.5124,6.9554,15.3569,14.9137,0.17,0.2327
TnT level elevated,52,0.3652,29,71.4,71.4,9.43,43.5597,60.5411,0.1951,0.654,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.135,0.0905,25.4143,0.224,0.4903,0.635,0.308,0.327,0.077,0.115,0.037,0.1027,0.096,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,7.4,4.9,11.6,0.69,0.34,1.01,311.5119,210.0112,184.9906,143.5127,232.3308,6,3.5,10.1,119.1249,109.3857,130.8263,23.0078,37.4577,28.5,39.5,11.2484,7.2282,16.2174,6.3544,69.8,96.7435,39.318,24.443,35.3991,0.21,3.85,13.3,1,0.885,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.712,0.135,0.4612,0.414,0.6681,0.596,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.577,0.1082,0.173,0.0982,0.132,0.658,0.1364,0.368,0.1314,0.0498,0.0495,1,0.3354,0.4,6.9554,14.94,14.9137,0.6,0.6
TnT level normal,135,0.3652,29,53.53,53.53,13.22,43.5597,60.5411,0.1951,0.422,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.081,0.0905,25.4143,0.224,0.4903,0.207,0.089,0.03,0,0.052,0.037,0.1027,0.007,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,4.6,3.7,6.1,0.84,0.63,1.13,311.5119,210.0112,184.9906,143.5127,232.3308,3.1,2.4,4.9,119.1249,109.3857,130.8263,23.0078,37.4577,23,29,11.2484,7.2282,16.2174,6.3544,55.7,96.7435,39.318,24.443,35.3991,0.05,0.29,12.4,0.97,0.889,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.511,0.104,0.4612,0.414,0.6681,0.104,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.119,0.1082,0.015,0.0982,0.165,0.2,0.1364,0.047,0.1314,0.0498,0.0495,1,0.3354,0.91,6.9554,17.27,14.9137,0.09,0.09
Tongji,100,0.2135,99,52.2121,50.7516,12.5051,43.5597,60.5411,0.1951,0.5503,0,0,1,0,0,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.04,0,0.19,0.1982,0.0966,0.94,0,0.73,0.25,0.4612,0.414,0.86,0.1923,0.12,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.88,6.9554,15.3569,14.9137,0.12,0.12
Top level,1107,0.292128571,52.28571429,42.97142857,52.00137143,12.84722857,34.39424286,53.63444286,0.290928571,0.592571429,0.138171429,0.0558,0.715857143,0.036285714,0.076057143,0.859714286,0.500571429,0.4695,6.6372,5.9596,4.2384,8.2039,5.716571429,5.999785714,4.084,9.453857143,0.132371429,0.163857143,25.4143,0.270714286,0.502742857,0.365,0.199285714,0.163514286,0.0606,0.069214286,0.032571429,0.1027,0.043857143,0.157571429,0.535185714,37.90774286,38.468,0.220785714,0.598171429,0.3236,0.172142857,0.2766,0.281542857,0.353,0.1423,0.181742857,0.109314286,0.172357143,0.204828571,0.163057143,0.1242,0.128771429,0.062871429,0.594614286,0.273857143,0.136371429,2.647528571,6.277142857,4.795771429,7.975914286,1.651785714,1.221942857,1.885885714,311.5119,210.0112,184.9906,143.5127,232.3308,5.975357143,6.332285714,9.525542857,122.5177857,109.3857,130.8263,23.0078,37.4577,27.60314286,35.46414286,11.2484,7.2282,16.2174,6.032342857,60.76354286,107.3515714,47.22714286,24.443,35.3991,8.628142857,58.89914286,12.47911429,0.7431,0.8458,0.466428571,0.026357143,0.156371429,0.176028571,0.0966,0.324857143,0.169785714,0.323785714,0.254171429,0.4612,0.414,0.693657143,0.1923,0.258385714,0.0379,0.082542857,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.084514286,0.0982,0.1817,0.0798,0.1364,0.1116,0.119485714,0.0498,0.0495,0.865714286,0.287485714,0.744628571,6.9554,15.16305714,14.9137,0.052857143,0.072857143
Top level-US veterans,368,0.236,41,68.96,50.7516,59.26,74.69,60.5411,0.1951,0.5503,0.2852,0.6413,0.877,0.008,0.0735,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1414,0.0905,29.93,0.224,0.4903,0.2976,0.6767,0.1797,0.1958,0.1604,0.0927,0.1279,0.0462,0.159,0.4231,36.6,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.5707,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.1168,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.81,6.9554,15.3569,14.9137,0.19,0.19
Total discharged dead and alive patients,2634,0.1742,80,52.2121,50.7516,12.5051,43.5597,60.5411,0.1951,0.5503,0.0976,0.0198,0.877,0.008,0.0077,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.5186,0.2874,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.122,0.0379,0.032,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.222,0.1314,0.0498,0.0495,1,0.14,0.79,6.9554,4.1,14.9137,0.21,0.21
Transferred out of ICU,129,0.2865,42,61,50.7516,12.5051,51,69,0.1951,0.55,0.225,0.698,0.008,0,0.07,0.8036,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,31,0.124,0.4903,0.643,0.465,0.116,0.109,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0.0766,0.5191,0.2956,0.3012,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,167,24.443,35.3991,2.0394,1545,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.225,0.0966,0.294,0.535,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.667,0.015,0.147,0.6237,0.1518,0.1073,0.667,0.2604,0.261,0.1082,0.0956,0.504,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,1,0.67,7,15,14.9137,0.03,0.04
UPPER RESPIRATORY TRACT INFECTION,33,0.2809,29,3.9,50.7516,12.5051,1.4,8.4,0.1951,0.5503,0,0,1,0,0,1,0.5075,0.3689,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.7001,37.9757,38.468,0.2547,0.6014,0.2963,0.1224,0.2766,0.2247,0.34,0.1423,0.1494,0.1048,0.1281,0.2127,0.1659,0.1242,0.0429,0,1,0,0,1,6.9,4.7284,7.7219,3.1,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,2.5,6.771,9.8298,128,109.3857,130.8263,23.0078,37.4577,13,30,11.2484,7.2282,16.2174,4.1,29,96.7435,4,24.443,35.3991,50,0.2,10.8,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,1,6.9554,15.3569,14.9137,0,0
Uknown,12,0.2584,27,59,50.7516,12.5051,43.5597,60.5411,0.1951,0.167,0,0,1,0,0,0,0,0,6.6372,5.9596,4.2384,8.2039,6.6032,6.9997,5.1176,10.8354,0.1019,0.0905,25.4143,0.224,0.4903,0.2976,0.161,0.1464,0.0698,0.0731,0.037,0.1027,0.0462,0.159,0.833,37.9757,38.468,0.2547,0.5,0,0.167,0.2766,0.083,0.083,0.1423,0,0,0.1281,0.25,0,0,0.0429,0,0.834,0.167,0,5.5109,6.028,4.7284,7.7219,1.5565,1.3256,2.0002,311.5119,210.0112,184.9906,143.5127,232.3308,6.8055,6.771,9.8298,119.1249,109.3857,130.8263,23.0078,37.4577,29.0444,34.4498,11.2484,7.2282,16.2174,6.3544,65.2408,96.7435,39.318,24.443,35.3991,2.0394,82.3308,12.7423,0.7431,0.8458,0.4585,0.0294,0.1606,0.1982,0.0966,0.294,0.1077,0.3387,0.2462,0.4612,0.414,0.6681,0.1923,0.2738,0.0379,0.0883,0.6237,0.1518,0.1073,0.3691,0.2604,0.261,0.1082,0.0956,0.0982,0.1817,0.0798,0.1364,0.1116,0.1314,0.0498,0.0495,1,0.3354,0.5124,6.9554,15.3569,14.9137,0.17,0.2327
